,update steps,smooth loss
0,0,88.37681556031293
1,100,89.59620711943522
2,200,88.7034313523834
3,300,86.5431790811293
4,400,84.20492931131093
5,500,82.025905411512
6,600,80.32473341546174
7,700,78.6360464262823
8,800,76.91957958508834
9,900,75.29596244889397
10,1000,73.51707292169225
11,1100,71.9483478545232
12,1200,70.44021052852845
13,1300,68.9096902733747
14,1400,67.60774960652009
15,1500,66.31911297934938
16,1600,65.00311664432266
17,1700,64.02891778430487
18,1800,63.03270469871046
19,1900,61.893391412959936
20,2000,61.19929547470645
21,2100,60.47960774499761
22,2200,59.8054410517115
23,2300,59.13744542601738
24,2400,58.498093694484574
25,2500,57.968632817194965
26,2600,57.412751827086986
27,2700,56.70253734679307
28,2800,56.333545696635376
29,2900,56.01983690099359
30,3000,55.48893537177517
31,3100,54.983990127781155
32,3200,54.734755600985245
33,3300,54.545181642886554
34,3400,54.19718682960197
35,3500,53.84814531979407
36,3600,53.43492983713396
37,3700,53.18972661315519
38,3800,53.02458171314066
39,3900,52.698888348796494
40,4000,52.49632487949016
41,4100,52.27217671510929
42,4200,52.13393341940112
43,4300,51.96262546765591
44,4400,51.5502704214449
45,4500,51.27391639242679
46,4600,51.16594838453311
47,4700,51.104009631769145
48,4800,50.95467212184075
49,4900,50.815765473266495
50,5000,50.698667803310215
51,5100,50.579956182140926
52,5200,50.434803173553064
53,5300,50.22184797178875
54,5400,50.21314437042829
55,5500,50.10927268385318
56,5600,50.095052342339066
57,5700,49.88088904601851
58,5800,49.89063686522489
59,5900,49.71618909447331
60,6000,49.52801965813403
61,6100,49.45274350770782
62,6200,49.38382764846998
63,6300,49.26685936010191
64,6400,49.03932021166782
65,6500,49.15654832282516
66,6600,49.219331272927846
67,6700,49.27936287211906
68,6800,49.18507796576173
69,6900,49.19689213480029
70,7000,49.11599402102518
71,7100,49.07515958058007
72,7200,48.872479697234034
73,7300,48.8918484914262
74,7400,48.790346644089254
75,7500,48.74353439180359
76,7600,48.81200064334007
77,7700,48.88994114966932
78,7800,48.626507101883405
79,7900,48.76203643221811
80,8000,48.930809719469174
81,8100,48.95200686946417
82,8200,49.106438900796185
83,8300,48.96485237073639
84,8400,48.911545466654694
85,8500,48.829162916053384
86,8600,48.871771690130494
87,8700,48.71866448035352
88,8800,48.69617306815273
89,8900,48.419962402309096
90,9000,48.09252494575333
91,9100,47.7616414695725
92,9200,47.701367118490964
93,9300,47.67985149774514
94,9400,47.51179983340332
95,9500,47.42184536528884
96,9600,47.18289695463409
97,9700,47.00449181253486
98,9800,46.90954321917372
99,9900,46.76729494167794
100,10000,46.77830350550993
101,10100,46.78929203681728
102,10200,46.659174953165724
103,10300,46.684548116862175
104,10400,46.57198360096248
105,10500,46.34227840970597
106,10600,46.16217790796903
107,10700,46.13675151309715
108,10800,46.17535126055503
109,10900,46.359017368664155
