,update steps,smooth loss
0,0,110.47101677085772
1,100,110.50481090701452
2,200,107.97906670732057
3,300,105.10128694158978
4,400,102.30127118642896
5,500,100.02388787892022
6,600,97.76763770891918
7,700,95.54411821451902
8,800,93.08550087038132
9,900,90.88426083264976
10,1000,88.7106405818268
11,1100,86.53496174005501
12,1200,84.60782233395786
13,1300,82.71116505186407
14,1400,81.21770949531222
15,1500,79.54557140306197
16,1600,78.30352416588313
17,1700,77.0359615266059
18,1800,75.83979056477521
19,1900,74.7703773416167
20,2000,73.69139959848006
21,2100,72.59716203659043
22,2200,71.62726062879157
23,2300,70.78003671792311
24,2400,70.05384493832518
25,2500,69.18271569830343
26,2600,68.65290520861164
27,2700,67.98686770317448
28,2800,68.07245214502433
29,2900,67.41765210834056
30,3000,66.75845335513253
31,3100,66.29759227116733
32,3200,65.85305063929788
33,3300,65.431773805788
34,3400,64.91908673382963
35,3500,64.38812196340014
36,3600,63.78644279293738
37,3700,63.45497649418245
38,3800,63.243793823589726
39,3900,62.82459447309276
40,4000,62.407031647175025
41,4100,62.17070338752827
42,4200,61.835811167497695
43,4300,61.61804668285284
44,4400,61.356012242616586
45,4500,61.190860383519016
46,4600,60.85226583356142
47,4700,60.64788197821849
48,4800,60.30138747398942
49,4900,60.18663514841449
50,5000,59.906614111862595
51,5100,59.67517695082424
52,5200,59.61320949786616
53,5300,59.567352348448615
54,5400,59.52325066676578
55,5500,59.407941754940104
56,5600,59.211707502632635
57,5700,59.0420045987576
58,5800,58.93193282264051
59,5900,58.75451312474817
60,6000,58.60073132608359
61,6100,58.55199131722114
62,6200,58.51741438867954
63,6300,58.3553849489531
64,6400,58.67300558060375
65,6500,58.68054351434652
66,6600,58.68899838145537
67,6700,58.53052269566616
68,6800,58.45053534558655
69,6900,58.3854660490687
70,7000,58.149412546098
71,7100,57.92956125016266
72,7200,57.5846766316375
73,7300,57.17963254865434
74,7400,57.03502644074182
75,7500,56.8565342274213
76,7600,56.76226332754676
77,7700,56.40648011886484
78,7800,56.12271256062039
79,7900,55.84126484450052
80,8000,55.77565967041543
81,8100,55.6974828873802
82,8200,55.527732820811785
83,8300,55.376763886247296
84,8400,55.09654594216426
85,8500,54.778317641809515
86,8600,54.83357669506801
87,8700,54.804640436910944
88,8800,55.1974599854031
89,8900,55.207749185908135
90,9000,55.142968640969855
91,9100,55.25615308606236
92,9200,55.2935621591783
93,9300,55.2002418435557
94,9400,55.11721017233151
95,9500,55.18151933710484
96,9600,55.07462704020289
97,9700,55.003753730148325
98,9800,55.070062396532116
99,9900,54.899534810556965
100,10000,55.09697582896082
101,10100,55.19314468758605
102,10200,55.1413395190284
103,10300,55.290368326807574
104,10400,55.24315074993871
105,10500,55.23473204527439
106,10600,55.30669356255632
107,10700,55.43796864225494
108,10800,55.57331563949359
109,10900,55.43129509669134
110,11000,55.402922277715525
111,11100,55.18187287140971
112,11200,55.25241309860218
113,11300,55.2466000503516
114,11400,55.090152225660546
115,11500,55.06333962336981
116,11600,55.15456443500509
117,11700,55.20673587938358
118,11800,55.30762614180295
119,11900,55.08817478213516
120,12000,54.99147234467687
121,12100,54.965926797250255
122,12200,55.201929103702426
123,12300,55.12278611938048
124,12400,54.99678903036299
125,12500,54.97872631907189
126,12600,54.94598480179012
127,12700,54.84114996844621
128,12800,54.82512835648774
129,12900,54.6520558472173
130,13000,54.60390225966685
131,13100,54.3768082833414
132,13200,54.156778272569476
133,13300,54.14397121482038
134,13400,53.976649505934446
135,13500,53.98546740429434
136,13600,54.00406566760533
137,13700,53.770764538673355
138,13800,53.71810979954146
139,13900,53.74142949843587
140,14000,53.85853515895847
141,14100,54.452710483306376
142,14200,54.42648127613842
143,14300,54.312788088363284
144,14400,54.25332127969044
145,14500,54.18817120866486
146,14600,54.1448026161472
147,14700,54.07155720055762
148,14800,53.78851157010743
149,14900,53.78806795479011
150,15000,53.60982521377164
151,15100,53.487615559939854
152,15200,53.489513653177475
153,15300,53.415955899514685
154,15400,53.24672848550297
155,15500,53.121544604275286
156,15600,53.0162436269731
157,15700,52.98235188945903
158,15800,52.98687340461965
159,15900,52.958004315753854
160,16000,52.79218963651635
161,16100,52.651050543916355
162,16200,52.701401260668874
163,16300,52.69163417218232
164,16400,52.57480293508297
165,16500,52.8432355016662
166,16600,52.80709504203336
167,16700,53.00637437715484
168,16800,53.05829903618851
169,16900,52.98239063355026
170,17000,52.84069822988451
171,17100,52.70944521329273
172,17200,52.522385874403916
173,17300,52.49151181020753
174,17400,52.277444294299194
175,17500,52.20484517419445
176,17600,52.376533703405336
177,17700,52.359169195866095
178,17800,52.5076367764547
179,17900,52.68434037396859
180,18000,52.486652168518575
181,18100,52.40396812496129
182,18200,52.46054866833291
183,18300,52.52134970544297
184,18400,52.455887485507716
185,18500,52.52266002310175
186,18600,52.55687174588121
187,18700,52.47423976452537
188,18800,52.51700569384148
189,18900,52.45152987241831
190,19000,52.19959754154401
191,19100,52.18085179740377
192,19200,52.09217361580446
193,19300,52.02534140617748
194,19400,51.879062870175865
195,19500,51.73092957470758
196,19600,51.70526723382859
