,update steps,smooth loss
0,0,110.47101677085772
1,100,119.19862514349333
2,200,117.40486621539978
3,300,114.28780149657531
4,400,111.6513725915984
5,500,109.21430864005796
6,600,106.7788188456831
7,700,104.26076371303212
8,800,101.56870177923881
9,900,99.05958306373965
10,1000,96.63298622054054
11,1100,94.25227092655969
12,1200,92.02355417481114
13,1300,90.29606470129956
14,1400,88.4622744435523
15,1500,86.42464660191644
16,1600,84.9395178310213
17,1700,83.40631917787059
18,1800,82.0210258233468
19,1900,80.84596565408884
20,2000,79.67800419361024
21,2100,78.41544773774072
22,2200,77.34237743417704
23,2300,76.4011366824462
24,2400,75.53773084210562
25,2500,74.57991036032325
26,2600,73.99936066831955
27,2700,73.26856503194875
28,2800,72.52556119675607
29,2900,71.76526763815788
30,3000,71.05638149354637
31,3100,70.62576032247827
32,3200,70.1652277909092
33,3300,69.72249905358456
34,3400,69.20865702299382
35,3500,68.70292323544959
36,3600,68.07649241174074
37,3700,67.71010316634651
38,3800,67.49136829736425
39,3900,67.12392500179168
40,4000,66.7650946219473
41,4100,66.62459970293597
42,4200,66.2509634211292
43,4300,66.04380388924315
44,4400,65.85056549097764
45,4500,65.74482702652405
46,4600,65.57418622097569
47,4700,65.41910420367456
48,4800,65.08818166004704
49,4900,64.8993719624828
50,5000,64.65132551972327
51,5100,64.36441996555574
52,5200,64.34957773816086
53,5300,64.35874095356317
54,5400,64.3332233173855
55,5500,64.28875417022789
56,5600,64.12698636647686
57,5700,64.00961833678019
58,5800,63.829444267565364
59,5900,63.73470541191891
60,6000,63.589111204313404
61,6100,63.62512736183599
62,6200,63.533475341535805
63,6300,63.345653202706586
64,6400,63.61745102280313
65,6500,63.599819885568415
66,6600,63.636526283108324
67,6700,63.51569123523442
68,6800,63.376770055193916
69,6900,63.37449520003414
70,7000,63.12431009867023
71,7100,63.000823002422486
72,7200,62.649863325727544
73,7300,62.275526431845414
74,7400,62.186610768515706
75,7500,62.112790210794024
76,7600,62.0403349406714
77,7700,61.760130378815475
78,7800,61.51453391767144
79,7900,61.3596258881829
80,8000,61.367277672891205
81,8100,61.366324949597896
82,8200,61.377039487590515
83,8300,61.243291394471164
84,8400,61.04251716763262
85,8500,60.85506744052744
86,8600,60.95769666958621
87,8700,60.860443033439836
88,8800,61.210697412132866
89,8900,61.22514792048532
90,9000,61.211458725601354
91,9100,61.28637384359757
92,9200,61.333492986715605
93,9300,61.25580392728944
94,9400,61.187909110488285
95,9500,61.290859038218244
96,9600,61.19788318507303
97,9700,61.16530864679802
98,9800,61.1414513925382
99,9900,61.01588026243632
100,10000,61.22512894155744
101,10100,61.3064852671186
102,10200,61.25959326321643
103,10300,61.34418773413983
104,10400,61.19707506090563
105,10500,61.13987782458546
106,10600,61.21928263857925
107,10700,61.31996369200216
108,10800,61.499688197142184
109,10900,61.35453066052089
110,11000,61.23763162919994
111,11100,60.960252772121656
112,11200,60.9668805195846
113,11300,60.87293362146046
114,11400,60.769556981806964
115,11500,60.707296579043
116,11600,60.86732950462619
117,11700,60.862402497506956
118,11800,60.95259564514064
119,11900,60.71657784163018
120,12000,60.55143457811976
121,12100,60.559814011347235
122,12200,60.76938899919775
123,12300,60.75772015640384
124,12400,60.752684879434305
125,12500,60.86468156659242
126,12600,60.79465606159178
127,12700,60.64325077557328
128,12800,60.64391373590219
129,12900,60.44489755360651
130,13000,60.334237766685234
131,13100,60.203470333462526
132,13200,60.02645161968531
133,13300,60.0192514768303
134,13400,59.93289428090793
135,13500,59.93290117131948
136,13600,59.9726087494475
137,13700,59.713795723010584
138,13800,59.61986553978737
139,13900,59.612792497863445
140,14000,59.69968413571882
141,14100,60.436514519619784
142,14200,60.40504918511407
143,14300,60.27275971643815
144,14400,60.16876048794592
145,14500,60.023272043693844
146,14600,59.87836515341137
147,14700,59.877500189241104
148,14800,59.545312766239704
149,14900,59.636429362839905
150,15000,59.532013382179755
151,15100,59.44322408595353
152,15200,59.39218266275858
153,15300,59.26474780096503
154,15400,59.088701132990764
155,15500,58.94916505826102
156,15600,58.850733169963384
157,15700,58.82838359776642
158,15800,58.89083525348908
159,15900,58.8690614028858
160,16000,58.80350949513413
161,16100,58.673678870552266
162,16200,58.66410632142275
163,16300,58.69611968170393
164,16400,58.52199256071666
165,16500,58.83987365921567
166,16600,58.93107128343321
167,16700,59.048290706922245
168,16800,59.07313932036695
169,16900,58.96464573892766
170,17000,58.74813742272113
171,17100,58.60897538701001
172,17200,58.4614081590759
173,17300,58.42065742781289
174,17400,58.36793066718414
175,17500,58.247288850852975
176,17600,58.28267243430087
177,17700,58.25714449501595
178,17800,58.290569866423915
179,17900,58.51136199748553
180,18000,58.29845713450157
181,18100,58.24855081822093
182,18200,58.19605452172611
183,18300,58.26607005410623
184,18400,58.23346690598189
185,18500,58.27564645374822
186,18600,58.19746439191038
187,18700,58.08509224702829
188,18800,58.180554779835695
189,18900,58.10670445819729
190,19000,57.88348030231356
191,19100,57.8747659727515
192,19200,57.7825336698718
193,19300,57.725351037817795
194,19400,57.63813011431465
195,19500,57.51569360144081
196,19600,57.427408851756816
197,19700,57.32933855102094
198,19800,57.28958543887587
199,19900,57.22733202062257
200,20000,57.20573001182448
201,20100,57.172417083051215
202,20200,57.10773453031629
203,20300,57.19487494006954
204,20400,57.22394339850569
205,20500,57.18588326701409
206,20600,57.23582680022745
207,20700,57.233716143237274
208,20800,57.22064631443949
209,20900,57.09340650165982
210,21000,56.97890650988156
211,21100,56.89069623576031
212,21200,56.69660504703496
213,21300,56.4950902736547
214,21400,56.37254449969495
215,21500,56.24547735784264
216,21600,56.16477766718203
217,21700,55.97587642731882
218,21800,55.95035720249565
219,21900,56.09337742572115
220,22000,56.14990729256965
221,22100,56.25627145417812
222,22200,56.33930883184178
223,22300,56.28895057411722
224,22400,56.45207301055095
225,22500,56.479305322019606
226,22600,56.31101387720915
227,22700,56.248873837324865
228,22800,56.250706325215056
229,22900,56.31822022785118
230,23000,56.335491851994384
231,23100,56.253170843546144
232,23200,56.606251337863995
233,23300,56.76016514110377
234,23400,56.70048324146447
235,23500,56.734525672600704
236,23600,56.82403491146182
237,23700,56.772195573793255
238,23800,56.74190084755803
239,23900,56.65566088035922
240,24000,56.500929526551545
241,24100,56.40868458383347
